company_num,Organization Name,Industry Groups,Industry_Index
39459,Aztec Group,Financial Services,16
39463,Firepoint Solutions,Real Estate,32
39466,Showdigs,Real Estate,32
39467,SimpleShowing,Other,29
39469,Rich Uncles,Financial Services,16
39475,SightPlan,Real Estate,32
39477,Accurate Group,Financial Services,16
39479,Cedar Realty Trust,Commerce and Shopping,6
39485,Bixby,Other,29
39486,Discovery Land Company,Financial Services,16
39487,AvalonBay,Professional Services,31
39489,CoStar Group,Data and Analytics,11
39490,Stoop,Commerce and Shopping,6
39491,GoldenKey,Financial Services,16
39493,Stay Open,Real Estate,32
39497,Apollo Commercial Real Estate Finance,Financial Services,16
39502,NorthStar Realty Finance,Financial Services,16
39504,The Yard,Real Estate,32
39505,Lovely,Commerce and Shopping,6
39514,Accept.inc,Financial Services,16
39516,Revive Concierge,Financial Services,16
39518,Gorilla Capital,Financial Services,16
39520,OpenHouse,Data and Analytics,11
39522,Unilev Capital Corporation,Financial Services,16
39524,AssetAvenue,Financial Services,16
39525,Midwood Investment & Development,Financial Services,16
39530,Federa Inc.,Data and Analytics,11
39536,Bellwether Enterprise Real Estate Capital LLC,Financial Services,16
39539,Pickspace,Real Estate,32
39543,Provident Realty,Financial Services,16
39545,Treehouse Real Estate Investment Trust,Financial Services,16
39546,EcoDomus,Real Estate,32
39551,Theo,Real Estate,32
39552,Guardian Storage,Other,29
39553,Tenant Turner,Internet Services,23
39555,BuildFax,Data and Analytics,11
39558,Abode,Data and Analytics,11
39563,Richr,Financial Services,16
39565,ListingSpark,Other,29
39566,Abodewell,Commerce and Shopping,6
39567,DMG Investments,Financial Services,16
39569,Vacayo,Real Estate,32
39575,CAI Investments,Financial Services,16
39578,Encore Enterprises,Financial Services,16
39579,Rentlogic,Health Care,21
39582,Curbio,Financial Services,16
39583,Real Data Management a Building Engines Company,Real Estate,32
39585,The Rockefeller Group,Consumer Electronics,8
39586,Cherry Hill Mortgage Investment,Financial Services,16
39596,Ares Commercial Real Estate Corporation,Financial Services,16
39599,Ocean City Development,Financial Services,16
39600,Apex Parent Holdings,Real Estate,32
39602,The Parking REIT,Financial Services,16
39603,Inland Private Capital,Financial Services,16
39609,Unety,Commerce and Shopping,6
39611,Income&,Financial Services,16
39614,IDX,Real Estate,32
39615,Synergy One Lending,Financial Services,16
39617,NorthPoint Development,Financial Services,16
39620,Hutsy,Information Technology,22
39622,CityVest,Financial Services,16
39623,RentHop,Commerce and Shopping,6
39626,Continental Development,Financial Services,16
39629,Ranieri Partners,Financial Services,16
39631,Bedly,Internet Services,23
39635,Staging & Design Network,Commerce and Shopping,6
39637,Geoship,Community and Lifestyle,7
39640,Avistone,Financial Services,16
39641,Dealty,Real Estate,32
39644,Invesque,Health Care,21
39646,The Closing Exchange,Financial Services,16
39651,Grandbridge Real Estate Capital,Other,29
39653,Zora,Real Estate,32
39662,Approved,Financial Services,16
39667,Green Terra Homes International,Manufacturing,24
39668,VeryApt,Commerce and Shopping,6
39671,LandlordStation,Real Estate,32
39672,Roomeze,Community and Lifestyle,7
39676,Ignitia Office,Real Estate,32
39677,Viya,Commerce and Shopping,6
39684,Way Finders,Professional Services,31
39689,WikiRealty,Internet Services,23
39692,LeisureLink,Other,29
39694,REsimplifi,Commerce and Shopping,6
39696,Masonry,Real Estate,32
39698,Graham & Company,Financial Services,16
39699,PlaceMe,Commerce and Shopping,6
39701,"Proxio, Inc.",Real Estate,32
39702,REALICITY,Financial Services,16
39703,Move,Information Technology,22
39707,LeaseToMe,Commerce and Shopping,6
39710,Granite Investment Group,Financial Services,16
39715,Ownership Mortgage,Financial Services,16
39721,Fairfield Financial Services,Financial Services,16
39725,Harbor Group International,Financial Services,16
39726,Clever Real Estate,Commerce and Shopping,6
39727,Tripalink,Community and Lifestyle,7
39728,AtlasX,Real Estate,32
39731,Hoozip,Financial Services,16
39735,Tribe,Community and Lifestyle,7
39736,Novaya,Financial Services,16
39737,NestApple,Financial Services,16
39738,Acquire Real Estate,Financial Services,16
39743,Metone Limited Partnership,Financial Services,16
39744,Doorstead,Financial Services,16
39745,Wheeler Real Estate Investment Trust,Financial Services,16
39746,GPI Companies,Commerce and Shopping,6
39748,Fairway America,Financial Services,16
39749,Holladay Properties,Financial Services,16
39757,Twelve Springs,Real Estate,32
39758,American Development Group,Financial Services,16
39763,Smart Host,Data and Analytics,11
39767,LM Real Estate Partners,Financial Services,16
39780,MassHousing,Commerce and Shopping,6
39782,Century Housing,Community and Lifestyle,7
39783,Rent Jungle,Internet Services,23
39790,Selequity,Financial Services,16
39792,letsbutterfly,Mobile,26
39793,New Providence Capital,Financial Services,16
39795,Penn Capital Group,Financial Services,16
39801,CreditSuppliers,Financial Services,16
39803,Wealthstake,Financial Services,16
39806,HealthPro Brands,Commerce and Shopping,6
39811,Feello,Commerce and Shopping,6
39812,WhoHub,Internet Services,23
39813,Compass Capital,Financial Services,16
39814,Realstir,Information Technology,22
39816,Home Leasing,Financial Services,16
39819,TruVest,Financial Services,16
39820,3D Money,Financial Services,16
39823,Sealy & Company,Other,29
39825,TDK,Financial Services,16
39826,Investorise,Financial Services,16
39827,Vert,Manufacturing,24
39829,Accend,Community and Lifestyle,7
39831,Brownfield Listings,Commerce and Shopping,6
39834,Primekss,Manufacturing,24
39836,First RealFund,Financial Services,16
39837,Community Growth Partners,Financial Services,16
39844,Santiago Communities,Community and Lifestyle,7
39849,California TrusFrame,Manufacturing,24
39853,Valcourt Building Services,Other,29
39857,Pynwheel,Real Estate,32
39858,"Griddig, Inc.",Real Estate,32
39861,BuyerMLS,Real Estate,32
39865,BuildForward Capital LLC,Financial Services,16
39867,Pennyworth,Real Estate,32
39869,AvantSpace,Community and Lifestyle,7
39873,Tremont Mortgage Trust,Financial Services,16
39875,"Perceptive Things, Inc.",Internet Services,23
39878,D.R. Horton,Financial Services,16
39883,Crown Bay Group,Financial Services,16
39885,E & E Capital Management,Financial Services,16
39886,Owner Builder Loans,Financial Services,16
39887,rumr,Community and Lifestyle,7
39888,Fortitude Ranch,Community and Lifestyle,7
39890,Kalikow Group,Financial Services,16
39891,Gold Reserve,Natural Resources,27
39893,Rently,Internet Services,23
39895,AirDNA,Data and Analytics,11
39896,Mevi,Real Estate,32
39898,Commercial Mortgage Capital,Financial Services,16
39905,AmenityLink,Other,29
39908,Owners.com,Commerce and Shopping,6
39910,Rent My Vacation Home USA,Commerce and Shopping,6
39912,Simpson Housing Services,Other,29
39917,RentPost,Real Estate,32
39918,Renticity,Commerce and Shopping,6
39921,Community Restoration Group,Financial Services,16
39922,NuHabitat,Real Estate,32
39923,BiggerPockets,Financial Services,16
39928,ARCFE,Financial Services,16
39929,PinProps,Financial Services,16
39931,Marigny Management,Real Estate,32
39932,Stake,Financial Services,16
39934,Rentec Direct,Real Estate,32
39938,ETRE Financial,Financial Services,16
39939,Shannon Waltchack,Financial Services,16
39940,Shibusa Systems,Manufacturing,24
39945,Americas Housing Alliance,Financial Services,16
39946,New Rise Capital,Agriculture and Farming,2
39947,SkySlope,Real Estate,32
39950,Eano Home Renovation,Real Estate,32
39951,AgentBridge,Financial Services,16
40621,Terressentia,Food and Beverage,17
40626,Muse Paintbar,Food and Beverage,17
40631,Skunk Brothers Spirits,Food and Beverage,17
40641,Purple Fete,Commerce and Shopping,6
40646,PaQuí,Food and Beverage,17
40652,ONE ROQ Spirits,Food and Beverage,17
40655,Suerte Tequila,Food and Beverage,17
40657,Hardywood Park Craft Brewery,Consumer Goods,9
40661,Kazzit,Community and Lifestyle,7
40664,Texas Beer Company,Food and Beverage,17
40667,REFILL,Commerce and Shopping,6
40674,Brooklyn Gin,Food and Beverage,17
40677,E & J Gallo Winery,Community and Lifestyle,7
40682,Brand House Wines & Spirits,Food and Beverage,17
40687,Tryon Distributing,Food and Beverage,17
40690,Cadee Distillery,Commerce and Shopping,6
40691,Wicked Tango,Consumer Goods,9
40693,Maine Craft Distilling,Commerce and Shopping,6
40696,Ola Brew,Food and Beverage,17
40699,Atlanta Spirits Retail,Commerce and Shopping,6
40700,Palate Wizards,Food and Beverage,17
40703,Wolfpack Worldwide,Food and Beverage,17
40704,Mission Bay Wine & Cheese,Commerce and Shopping,6
40706,Revitalist Spirits,Food and Beverage,17
40710,Ogden's Own Distillery,Commerce and Shopping,6
40716,Molly's Spirits,Commerce and Shopping,6
40717,West Fork Whiskey,Food and Beverage,17
40719,Andegavia Cask Wines,Commerce and Shopping,6
40723,Craftable,Food and Beverage,17
40733,Sustainable Harvest Technologies,Agriculture and Farming,2
40742,Perfect Vodka,Commerce and Shopping,6
40753,Halleck Vineyard,Agriculture and Farming,2
40754,Tin Whiskers,Food and Beverage,17
40757,Domaine Nicolas Jay,Food and Beverage,17
40768,Williamsburg Winery,Agriculture and Farming,2
40782,Wine Access,Commerce and Shopping,6
40797,NYC Kegs,Administrative Services,0
40798,Altar,Food and Beverage,17
40817,Cape Commons,Community and Lifestyle,7
40821,ALCHEMA,Food and Beverage,17
40827,Buttery,Commerce and Shopping,6
40840,First Watch Restaurants,Commerce and Shopping,6
40841,Spirited Gifts,Commerce and Shopping,6
40842,Los Altos Hills Winery,Food and Beverage,17
40844,Vermont Information Processing,Food and Beverage,17
40847,Republic National Distributing Company,Commerce and Shopping,6
40848,Noble Brewer,Food and Beverage,17
40850,Cooper's Hawk Winery & Restaurants,Commerce and Shopping,6
40851,Wine Enthusiast,Commerce and Shopping,6
40853,Rab­ble Wine,Consumer Goods,9
40856,Painting With A Twist,Food and Beverage,17
40858,Il Castagno Distributors,Food and Beverage,17
40863,Liquor Barn,Commerce and Shopping,6
40864,The Boston Beer Company (Samuel Adams),Food and Beverage,17
40869,Barcelona Wine Bar & Restaurant,Food and Beverage,17
40873,The Rare Wine Co.,Food and Beverage,17
40882,Bevvi (An Etail Company),Commerce and Shopping,6
40889,Hoffman Family Cellars,Community and Lifestyle,7
40896,Beringer Wine Estates,Agriculture and Farming,2
40898,Second Shout Out,Commerce and Shopping,6
40904,The Winebow Group,Commerce and Shopping,6
40905,Boulevard Brewing,Commerce and Shopping,6
40910,Wine Nation,Commerce and Shopping,6
40912,vinSUITE,Food and Beverage,17
40916,Foot of the Bed Cellars,Food and Beverage,17
40921,Public House,Commerce and Shopping,6
40929,OAG Global,Agriculture and Farming,2
40930,Wine Chateau,Commerce and Shopping,6
40931,Supreme Corq,Food and Beverage,17
40932,WineShop,Food and Beverage,17
40933,Wild Goose Filling,Commerce and Shopping,6
40944,Yumbutter // World Changing Nut Butters,Commerce and Shopping,6
40945,Cinderella Wine,Commerce and Shopping,6
40946,Teamosa,Commerce and Shopping,6
40954,Pizza Factory,Administrative Services,0
40957,Hart Davis Hart Wine,Commerce and Shopping,6
40959,THRIVE Farmers,Agriculture and Farming,2
40961,Daily Grape,Education,13
40964,Falls Church Distillers,Commerce and Shopping,6
40968,1pt One Part,Commerce and Shopping,6
40969,Luma Soda,Food and Beverage,17
40972,Banquet,Food and Beverage,17
40980,uVore,Food and Beverage,17
40982,Grill Courtepaille,Food and Beverage,17
40985,TopShelf,Food and Beverage,17
40988,Broadway Wine N Liquor,Administrative Services,0
40994,Kernel Season’s,Commerce and Shopping,6
40997,Winemaker’s Database,Food and Beverage,17
40998,Liquor Mart,Commerce and Shopping,6
41001,Hunter Public Relations,Food and Beverage,17
41007,BeerRightNow.com,Commerce and Shopping,6
41019,Beverage Depot,Commerce and Shopping,6
41021,White Horse Vapor,Commerce and Shopping,6
41024,Roastery,Commerce and Shopping,6
41031,Global Wine Co,Food and Beverage,17
41036,VinoPRO,Food and Beverage,17
41046,Corkd,Food and Beverage,17
41048,Bacchus Importers,Food and Beverage,17
41050,Mira Winery,Agriculture and Farming,2
41052,Liquor Liquidators,Commerce and Shopping,6
41053,Pantry Coffee Shop,Commerce and Shopping,6
41059,Alcohol by Volume,Food and Beverage,17
41064,SKYY Spirits,Food and Beverage,17
41065,House Beer,Community and Lifestyle,7
41076,World of Beer Bar & Kitchen,Food and Beverage,17
41077,Craft Beer Kings,Food and Beverage,17
41078,Dolomite Group,Food and Beverage,17
41084,Bottle Rush,Administrative Services,0
41086,Oak & Cane,Consumer Goods,9
41090,Cave To Cellar,Commerce and Shopping,6
41092,Reforma,Food and Beverage,17
41096,Oak & Ivy,Food and Beverage,17
41099,Bottle Collective,Food and Beverage,17
41102,VinoShares,Food and Beverage,17
41103,Revel Spirits,Food and Beverage,17
41107,The Wine Foundry,Commerce and Shopping,6
41110,Hotel Edison,Food and Beverage,17
41111,"Frozen Specialties, Inc.",Consumer Goods,9
41114,Modern Store Equipment,Commerce and Shopping,6
41116,woodswholesalewine,Commerce and Shopping,6
41117,The Personal Wine Curator,Food and Beverage,17
41119,Winesona,Food and Beverage,17
41120,Mistica Foods,Food and Beverage,17
41121,Sprayberry Bottle Shop,Commerce and Shopping,6
41126,SeriousSips.com,Commerce and Shopping,6
41136,Wyeast,Food and Beverage,17
41139,Get Wine Online,Commerce and Shopping,6
41140,The Caves at Soda Canyon,Community and Lifestyle,7
41143,Mine Hill Distillery,Community and Lifestyle,7
41150,Taste Terminal,Food and Beverage,17
41152,M. A. Silva USA,Food and Beverage,17
41154,Millennium Import LLC,Food and Beverage,17
41156,B Cellars,Food and Beverage,17
41159,Organic Wine Exchange,Community and Lifestyle,7
41161,StaVin,Food and Beverage,17
41165,Damn Good Cocktails,Commerce and Shopping,6
41166,Qorkz,Commerce and Shopping,6
41171,Give Real,Food and Beverage,17
41186,Market Publique,Commerce and Shopping,6
41192,L&L Foods,Food and Beverage,17
41196,Domaine Serene,Food and Beverage,17
41197,Craft & Rare,Commerce and Shopping,6
41198,WineLuxury,Food and Beverage,17
41200,Global Wine Export,Commerce and Shopping,6
41206,Sweet Surrender Dessert & Cocktail Lounge,Food and Beverage,17
41217,Taprite,Food and Beverage,17
41218,Wine Anthology,Commerce and Shopping,6
41221,RedHen Collective,Food and Beverage,17
41226,Human Brands,Consumer Goods,9
41227,Mulligan's Beach House Bar and Grill,Food and Beverage,17
41228,BJ flowers palace,Commerce and Shopping,6
41240,The Hidden Sea,Community and Lifestyle,7
41258,Torres Home Appliances and More,Commerce and Shopping,6
41261,IVIS,Food and Beverage,17
41265,Alkaline Live H2o,Food and Beverage,17
41280,Archestratus Restaurant and Wine Consulting,Food and Beverage,17
41282,Ornella Trattoria Italiana,Food and Beverage,17
41285,King of Beer and Wine,Commerce and Shopping,6
41296,AJS Wine,Food and Beverage,17
41300,Southern Sky Brewing Company,Food and Beverage,17
41302,New World Spirits,Food and Beverage,17
41304,Port of Grays Harbor,Food and Beverage,17
41310,Chesapeake Rum Company,Food and Beverage,17
41311,LetsPour,Food and Beverage,17
41315,Terminal Bar,Commerce and Shopping,6
41318,Liquor License Advisers,Food and Beverage,17
41325,Pop's SeaBar,Community and Lifestyle,7
41327,Brandon Austin,Food and Beverage,17
41342,VAULT29,Food and Beverage,17
41343,Wines By Case,Commerce and Shopping,6
41353,90+ Cellars,Commerce and Shopping,6
41356,VineCrowd,Commerce and Shopping,6
41357,Cuca Fresca,Food and Beverage,17
41359,Wine & Food Travel,Food and Beverage,17
41362,Geerlings & Wade,Commerce and Shopping,6
41363,Blend Winery Software,Food and Beverage,17
41366,The Westin Bellevue,Community and Lifestyle,7
41367,Koa Trading Co. Inc.,Commerce and Shopping,6
41370,Proof Artisan Distillers,Food and Beverage,17
41371,Kilgore Distillery,Food and Beverage,17
41379,Candid,Consumer Goods,9
41385,TULA,Consumer Goods,9
41394,Future Family,Community and Lifestyle,7
41399,Westman Atelier,Consumer Goods,9
41403,Peerwell,Health Care,21
41407,Telespine,Health Care,21
41411,NEO U,Health Care,21
41413,CoachUp,Education,13
41421,Trainersvault,Education,13
41422,True Botanicals,Consumer Goods,9
41426,Remrise,Health Care,21
41427,NextHealth Technologies,Data and Analytics,11
41428,Jawbone Health,Health Care,21
41429,Cubii,Health Care,21
41430,Farapulse,Health Care,21
41434,Pawp,Community and Lifestyle,7
41438,Fittr,Health Care,21
41440,Blueberry Medical,Health Care,21
41442,Mango Health,Health Care,21
41453,Mixlab,Community and Lifestyle,7
41463,Heads Up,Data and Analytics,11
41464,Drexi,Health Care,21
41469,Exer Labs,Information Technology,22
41470,PlateJoy,Food and Beverage,17
41471,Sol de Janeiro,Consumer Goods,9
41473,DOTS,Consumer Goods,9
41474,FLO Vitamins,Food and Beverage,17
41483,Open,Health Care,21
41484,Fitspot,Health Care,21
41489,ianacare,Health Care,21
41490,Marathon Health,Health Care,21
41501,First Dollar,Health Care,21
41507,BluePearl Veterinary Partners,Community and Lifestyle,7
41508,Humanity,Health Care,21
41511,Tivity Health,Health Care,21
41512,Moon Pod,Health Care,21
41523,Every Mother,Health Care,21
41525,Catapult Health,Health Care,21
41527,ThrivePass,Health Care,21
41529,eMindful,Health Care,21
41531,Robyn,Community and Lifestyle,7
41539,Tatch,Health Care,21
41545,RedBrick Health,Health Care,21
41551,CareDash,Community and Lifestyle,7
41555,HealthKick,Health Care,21
41561,BrightPlan,Financial Services,16
41564,Katalyst,Health Care,21
41566,LifePod Solutions,Health Care,21
41568,AnimalBiome,Community and Lifestyle,7
41575,SleepScore Labs,Health Care,21
41577,River Health,Health Care,21
41578,Audax Health Solutions,Health Care,21
41585,MDacne,Health Care,21
41587,WAVE Meditation,Health Care,21
41592,Better Life Partners,Community and Lifestyle,7
41594,Influence Health,Health Care,21
41595,Sutra Fitness,Health Care,21
41596,Nutrimedy,Food and Beverage,17
41598,Asensei,Health Care,21
41601,DripDrop,Health Care,21
41608,Virtudent,Health Care,21
41615,skinIO,Health Care,21
41616,touchland,Consumer Goods,9
41623,Forefront TeleCare,Health Care,21
41627,Duradry.com,Consumer Goods,9
41631,Helaina,Community and Lifestyle,7
41632,DiRx Health,Health Care,21
41633,Nohbo,Consumer Goods,9
41636,Nuelle,Community and Lifestyle,7
41637,Nview Health,Health Care,21
41638,Carson Life,Health Care,21
41642,CarePassport,Health Care,21
41646,CVSHealth,Health Care,21
41649,Viome,Food and Beverage,17
41651,Getlabs,Health Care,21
41652,OWA Haircare,Consumer Goods,9
41656,Bravo Wellness,Health Care,21
41657,Family Proud,Health Care,21
41664,Jiseki Health,Community and Lifestyle,7
41668,Healthy Roster,Community and Lifestyle,7
41670,OurHealthMate,Health Care,21
41671,Mend,Health Care,21
41676,RxLive,Health Care,21
41677,OraMetrix,Health Care,21
41684,Zest Health,Health Care,21
41685,Apero Health,Health Care,21
41687,DogPound Fitness,Health Care,21
41688,Fitly,Health Care,21
41699,Tamarin Health,Health Care,21
41701,Skulpt,Health Care,21
41707,Perry Health,Health Care,21
41712,Fitocracy,Health Care,21
41716,Upgrade Labs,Health Care,21
41717,Centred,Health Care,21
41718,Seknd,Commerce and Shopping,6
41726,Juicebox,Health Care,21
41730,Keona Health,Health Care,21
41733,"2Morrow, Inc.",Health Care,21
41735,HealthLynked,Health Care,21
41743,Motion PT Group,Health Care,21
41746,Pacify,Community and Lifestyle,7
41749,Orange Twist,Consumer Goods,9
41750,Prescient Surgical,Health Care,21
41751,Simplex Health,Food and Beverage,17
41752,HeyDoctor,Health Care,21
41755,Brilliant Bicycles,Sports,36
41760,OYO Fitness,Health Care,21
41762,DearBrightly,Consumer Goods,9
41763,Medtep,Health Care,21
41771,E4 Health,Health Care,21
41774,RiverMend Health,Health Care,21
41777,Handstand,Health Care,21
41780,Monclarity,Health Care,21
41783,12 Labs,Health Care,21
41784,Iagnosis,Health Care,21
41792,Empericus,Health Care,21
41795,Greenfield Groves,Health Care,21
41798,Carrot,Health Care,21
41800,Positive Development,Community and Lifestyle,7
41803,Lully,Health Care,21
41811,Backpack Health,Health Care,21
41812,Posit Science,Health Care,21
41816,Paragon Vitamins,Food and Beverage,17
41819,Special X,Health Care,21
41826,GAIN Fitness,Health Care,21
41829,Veritas Collaborative,Health Care,21
41833,Pacifica Labs,Health Care,21
41834,Nutrigene Inc.,Health Care,21
41838,Alma Health,Health Care,21
41842,APLYFT,Commerce and Shopping,6
41845,Envolve Health,Health Care,21
41848,Ethos,Health Care,21
41851,CredibleMind,Health Care,21
41852,"GoFire, Inc",Health Care,21
41853,The Joint,Health Care,21
41854,Health Integrated,Health Care,21
41855,Sera Labs,Consumer Goods,9
41857,Planet Fitness Growth Partners (PFGP),Health Care,21
41858,BetterHelp,Health Care,21
41859,OneHealth Solutions,Health Care,21
41861,LoveBug Nutrition,Health Care,21
41862,Medzino,Commerce and Shopping,6
41863,Vapogenix,Health Care,21
41864,Wellnicity,Health Care,21
41865,Mountainside Fitness,Health Care,21
41870,BrightDime,Financial Services,16
41872,"FallCall Solutions, LLC",Health Care,21
41875,Million Marker,Health Care,21
41876,Blue Ribbon Foods,Health Care,21
41884,OpiSafe,Health Care,21
41885,bLife,Software,35
41886,Kyra Medical,Design,12
41887,ORTHOReBIRTH,Health Care,21
41890,Provata Health,Health Care,21
41893,WW International,Health Care,21
41895,Envision Healthcare,Health Care,21
41897,Paceline,Financial Services,16
42578,&yet,Other,29
42588,10jumps,Mobile,26
42590,10Web.io,Information Technology,22
42591,10X People - Software Development and Consulting Business,Professional Services,31
42593,111 Web Studio,Design,12
42596,120WaterAudit,Natural Resources,27
42598,123 Landlord,Real Estate,32
42603,1800DataCenter.com,Internet Services,23
42607,1bg,Internet Services,23
42610,1factory,Manufacturing,24
42612,1GlobalPlace,Information Technology,22
42618,1Mobile,Mobile,26
42631,25 Point Systems,Gaming,18
42634,29th Drive,Design,12
42636,2D BOY,Gaming,18
42642,2g Transit Solutions,Data and Analytics,11
42645,2lemetry,Internet Services,23
42646,2lingual,Internet Services,23
42652,2TouchPOS,Software,35
42656,3 Data,Internet Services,23
42657,3 HTi,Manufacturing,24
42663,33needs,Financial Services,16
42664,33Vincent,Professional Services,31
42665,340Basics,Health Care,21
42666,343 Industries,Gaming,18
42669,360 PSG,Design,12
42670,360 Sports Software,Software,35
42671,360 Vantage,Mobile,26
42673,360 Works,Professional Services,31
42683,3D Live,Media and Entertainment,25
42690,3DIQ,Professional Services,31
42693,3Eye Technologies,Information Technology,22
42695,3H Technology,Information Technology,22
42696,3i International,Information Technology,22
42697,3i People,Information Technology,22
42698,3KeyIt,Mobile,26
42700,3PL Central,Information Technology,22
42703,3scale,Other,29
42706,3Techno,Information Technology,22
42708,3|SHARE,Information Technology,22
42714,422 Group,Other,29
42719,4Clicks Solutions,Real Estate,32
42721,4Front Security,Other,29
42724,4R Systems,Commerce and Shopping,6
42727,4thpass Inc,Data and Analytics,11
42729,500Menu,Mobile,26
42736,5nq,Health Care,21
42740,612 Software Foundry,Design,12
42741,640 Labs,Information Technology,22
42747,6fusion,Internet Services,23
42749,6th Sense Analytics,Data and Analytics,11
42752,729 Solutions,Information Technology,22
42754,7PSolutions,Software,35
42758,80Pct Solutions,Internet Services,23
42760,83 Degrees,Advertising,1
42762,86Borders,Information Technology,22
42767,9 Year Mortgage,Financial Services,16
42769,911 Datamaster,Professional Services,31
42773,9Lenses,Data and Analytics,11
42777,9TH Designs,Design,12
42778,:coderow,Internet Services,23
42788,A Real Blockchain Solution,Real Estate,32
42791,A-1 Technology,Professional Services,31
42792,A-Blast,Apps,3
42795,A.L. Wizard,Health Care,21
42796,A1 & Z1,Information Technology,22
42800,A1Z Softdesign,Internet Services,23
42803,A3 Solutions,Financial Services,16
42809,AALLII,Professional Services,31
42810,"aapi, Inc.",Information Technology,22
42812,AB Computer Consulting,Information Technology,22
42814,Abaca.net Programming & Software Support,Other,29
42818,Abby Connect,Information Technology,22
42822,abeo.us,Community and Lifestyle,7
42823,ABF Systems,Software,35
42825,Abiliti Solutions,Information Technology,22
42826,Ability 585,Manufacturing,24
42827,Ability Commerce,Commerce and Shopping,6
42829,Able Software,Information Technology,22
42835,"About, Inc",Internet Services,23
42837,Above Property,Software,35
42841,AbsenceSoft,Information Technology,22
42851,ABYA,Media and Entertainment,25
42854,ACA Technology Solutions,Financial Services,16
42856,AcademicWorks,Financial Services,16
42859,ACAP Software Development,Professional Services,31
42860,Acartus,Information Technology,22
42861,Accedeo,Internet Services,23
42866,Acceleration Systems,Internet Services,23
42872,Accellos,Software,35
42876,"Accent Intermedia (""AIM"")",Financial Services,16
42877,Accept Software,Professional Services,31
42880,Access HealthNet,Health Care,21
42881,Access Hosting,Internet Services,23
42882,Access Information Management,Information Technology,22
42884,"Access Integrated Technologies, Inc. (AccessIT)",Media and Entertainment,25
42886,Access MOBILE Solutions,Mobile,26
42887,Access Your Biz,Information Technology,22
42889,Access1Source,Administrative Services,0
42891,Accessible Solutions,Information Technology,22
42893,Accesstream,Privacy and Security,30
42895,AcclaimIP,Data and Analytics,11
42896,"Acclamation Systems, Inc.",Health Care,21
42899,Accolade Technologies,Information Technology,22
42903,Accord,Sales and Marketing,33
42905,Accord Systems,Administrative Services,0
42913,Accounting Systems (dba ASI),Professional Services,31
42914,AccountsPortal.co,Information Technology,22
42916,AccTrak21 International,Information Technology,22
42917,AccuBar,Software,35
42923,AccuProcess,Information Technology,22
42924,Accurate Accreditation,Health Care,21
42927,AccurateTax,Internet Services,23
42931,Accuship,Software,35
42940,Acelynk,Information Technology,22
42941,Acenonyx,Mobile,26
42944,Acesis,Health Care,21
42945,AcesoCloud,Health Care,21
42947,Acetti Software,Information Technology,22
42950,ACGI Software,Information Technology,22
42951,Achieve X,Professional Services,31
42954,Achievers,Community and Lifestyle,7
42961,Acme Express,Information Technology,22
42962,Acmeware,Data and Analytics,11
42964,ACOM Health,Health Care,21
42965,ACOM Solutions,Information Technology,22
42968,Acorn The Influence Company,Sales and Marketing,33
42974,Acquis - Assets,Internet Services,23
42975,ACR 2 Solutions,Professional Services,31
42978,Acris Technology,Information Technology,22
42983,Acsellerate Solutions,Information Technology,22
42984,Acsera,Information Technology,22
42990,Actico,Information Technology,22
42995,actional,Information Technology,22
42996,Actional,Information Technology,22
42998,ActionRun,Health Care,21
43003,Activation Solutions,Professional Services,31
43004,Active Broadband Networks,Internet Services,23
43007,Active Investment Technologies,Information Technology,22
43022,Actminds,Information Technology,22
43026,Actual Metrics,Data and Analytics,11
43028,ActualMeds,Health Care,21
43030,Actuarial & ERM Solutions LLC,Financial Services,16
43032,Acturent,Real Estate,32
43035,acuere software,Information Technology,22
43042,Acumen Healthcare Solutions,Health Care,21
43043,Acumen Information Systems,Information Technology,22
43047,Acumence,Data and Analytics,11
43049,Acuo Technologies,Information Technology,22
43056,Adaco,Software,35
43061,ADAM Human Capital Management,Information Technology,22
43063,Adam Systems,Information Technology,22
43065,Adaptdev,Software,35
43068,Adaptive Management,Data and Analytics,11
43069,Adaptive Road,Professional Services,31
43070,Adaptive Sensory Technology,Health Care,21
43075,Adara Interactive,Design,12
43079,Adaytum,Internet Services,23
43081,Add On Data,Information Technology,22
43087,Addvocate,Sales and Marketing,33
43090,Adenium Systems,Information Technology,22
43101,Adfly,Internet Services,23
43113,ADL Data Systems,Health Care,21
43114,AdMate Computer Systems,Information Technology,22
43116,AdminiTrack,Information Technology,22
43117,AdminServer,Financial Services,16
43121,Adobe XD,Design,12
43129,Adrenaline,Design,12
43136,AdSpace Media - CoolSign Software and Services,Sales and Marketing,33
43139,Adtech Global Solutions,Real Estate,32
43143,Live Nation Entertainment,Events,15
43144,Fever,Events,15
43155,Aircam,Events,15
43156,TicketSauce,Events,15
43157,POSH,Events,15
43161,Host Committee,Events,15
43173,Growth - Cannabis Conference,Events,15
43177,Eventjoy,Events,15
43182,SmartCrowdz,Events,15
43193,3G Productions,Events,15
43195,Anython,Events,15
43198,Fifth Estate Entertainment,Events,15
43202,Freeman,Events,15
43211,Gatheric,Events,15
43214,EVAmore,Events,15
43215,Eventzilla,Events,15
43220,SimpleRegistry,Events,15
43235,The Vets Foundation,Events,15
43244,GivePulse,Events,15
43263,Encore Event Technologies,Events,15
43269,RepoApp,Events,15
