Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Moblized,https://www.crunchbase.com/organization/moblized-inc,http://www.moblized.com,"E-Commerce, Marketplace, Mobile, Payments, Point of Sale, Software","Commerce and Shopping, Financial Services, Mobile, Payments, Software",Marketplace for apps targeting small business.,"About Moblized Moblized is the commerce solution marketplace. When businesses are searching for new solutions to accept payments, engage with customers, increase efficiency, or any other commerce activity, Moblized is the place to start. Moblized began as a mobile point-of-sale app company in December of 2010. Since the inception of Moblized, they have seen the number of mobile payment and commerce related solutions explode. Finding the best of these solutions became a big challenge for businesses. So, mid-year 2013 Moblized decided to pivot into a commerce solution marketplace and make searching for the best solutions easier then ever before. Moblized has two groups it works to provide value for. The first is software vendors and payment providers. For these organizations Moblized provides exposure and leads from the exact markets they want to reach. The second group is businesses looking to grow through the use of new software and payment solutions. For this group Moblized provides a marketplace of the best options to meet their specific needs. Currently the new version of Moblized is in beta and is only covering solutions for the U.S. market. Moblized plans it's public launch in the second quarter of 2014 and to expand to the majority of regions around the globe by year end 2014.",http://www.linkedin.com/company/1549124,,http://twitter.com/Moblized,http://www.facebook.com/Moblized,"491,074"
LotHill Solutions,https://www.crunchbase.com/organization/lothill-solutions,http://www.lothill.com,"Point of Sale, Retail, Software","Commerce and Shopping, Software",LotHill Solutions provides simple & affordable point-of-sale solutions.,"At LotHill Solutions, their mission is simple: provide quality retail point-of-sale (POS) software, hardware and support while maintaining a competitive price point for small to mid-sized businesses nationwide. They want your business to succeed; get it rolling in the right direction with LotHill Solutions.",,,https://twitter.com/lothill,https://www.facebook.com/pg/lothillsolutions,"492,568"
RDT Systems,https://www.crunchbase.com/organization/rdt-systems,http://www.rdtsystems.com,"CRM, Mobile, Point of Sale, Software","Commerce and Shopping, Information Technology, Mobile, Sales and Marketing, Software",RDT Systems is a provider of retail technology solutions for small to medium size retailers.,"RDT is a leading developer and provider of end-to-end Retail Management Solutions for small, medium and large retail operations, covering the Point of Sale Operations as well as Back Office and Headquarters operations. RDT’s cross-functional systems automate key processes in the retail sales process, including transactions, purchasing and inventory, pricing and labeling, as well as employee management. Specialties  Retail POS, Retail Systems, Point-Of-Sale, CRM, Loyalty programs, Mobile Technology",http://www.linkedin.com/company/937591,,https://www.twitter.com/joel_rdt,http://www.facebook.com/pages/RDT-Systems-Inc/298265046875604,"492,696"
Reliable Softworks,https://www.crunchbase.com/organization/reliable-softworks,http://www.reliablesoftworks.com,"Point of Sale, Retail Technology, Software","Commerce and Shopping, Hardware, Software",Reliable Softworks develop POS and service systems for the retail industry.,"Reliable Softworks is dedicated to providing its customers with the latest and most effective profit-building technologies available. To this end Reliable Softworks partners with the technology leaders and maintains the training certifications necessary to create the best products. In 2000, their retail sales and service operations faced the dilemma many of you are facing now or will be soon; the transition from the old leadership to the new generation. This was a frustrating time for everyone. The old leadership believed they knew how to be successful, after all they had the business to prove it, and weren't shy about letting the new generation know it. However the old generation knew the new generation was correct, the world was changing and customers were changing and the business needed to change too.",https://www.linkedin.com/company-beta/1439609,,https://twitter.com/reliaSoftworks,https://www.facebook.com/reliablesoftworks,"494,169"
ZingCheckout,https://www.crunchbase.com/organization/zingcheckout,http://www.zingcheckout.com,"Mobile Payments, Payments, Point of Sale, Retail, Software","Commerce and Shopping, Financial Services, Mobile, Payments, Software",ZingCheckout provides an application for customers to instantly share to Facebook and Twitter.,"ZingCheckout is a HTML5 based Point of Sale that allows merchants to connect with customers while effortlessly managing their business. From any device. All sync’d to the cloud. Businesses can utilize modern technology they desire, including Facebook and mobile payments, while retaining the ability to perform legacy operations they need, such as exporting reports, printing barcodes, and managing employee permissions.",,,http://twitter.com/zingcheckout,http://www.facebook.com/zingcheckout,"498,240"
Good's Technology Services,https://www.crunchbase.com/organization/good-s-technology-services,http://www.goodstech.com,"Information Technology, Point of Sale, Software","Commerce and Shopping, Information Technology, Software",Good's Technology Services develops and support software to help you manage your retail sales and inventory.,"Goods Technology Services is a division of Good's Stores Inc. and has its roots in the company's internal information technology department. Throughout the last decade, Goods Stores Inc developed custom POS and inventory management software and technology for use in their own retail stores. In 2010, Goods Technology Services was formed to further develop these technologies and to make them available to other retail organizations. Today Good's Technology Services focuses exclusively on developing and providing StoreLIVE! based solutions to small and medium sized retailers, with a specific emphasis on Country Stores, Country Markets, General Stores and small grocery stores. In addition to these types of retailers, they have experience with discount grocery stores, thrift shops and general retail. Retail stores utilizing StoreLIVE! can be found in many unique stores throughout eastern and central United States. They aim to provide syst ms that are highly reliable and easy to use, and to back these systems with friendly and responsive support. With their real world experience in the retail business, they understand that a system or technology is only as good as the support that accompanies it.",https://www.linkedin.com/company/good%27stechnologyservices,,,,"499,866"
Posterita,https://www.crunchbase.com/organization/posterita,http://www.posterita.com,"Point of Sale, Software","Commerce and Shopping, Software",Posterita is a cloud-based platform offering POS and retail management solutions for businesses.,"Posterita is an innovative cloud based and totally FREE pos and retail management solution. The web-based platform allows single-store or multi-store retailers to monitor and manage their entire business from any browser, including cash registers, payroll, and inventory.",,,http://twitter.com/posterita,https://www.facebook.com/posteritainc,"500,811"
Tradepoint360,https://www.crunchbase.com/organization/tradepoint360,http://www.tradepoint360.com,"CRM, Enterprise Software, Point of Sale, Software","Commerce and Shopping, Information Technology, Sales and Marketing, Software",ERP and Business Management Solution,"Tradepoint Enterprise is the perfect companion to any business. It will allow you to manage your entire enterprise in a single business management application instead of many disconnected applications without costing you a fortune to both purchase and implement.  Tradepoint360 offers a fully integrated ERP (Enterprise Resource Planning) and business management solution with a robust, powerful and proficient Accounting, CRM, Ecommerce and POS tools to handle all of your business needs. Tradepointâ€™s impressive features and functionality promote unified communications and collaboration throughout the enterprise. Its Synchronization technology and use of Visual Inheritance ensures software stability while continually maximizing speed and performance. Best of all, Tradepoint360 is incredibly flexible, customizable and affordable. Tradepointâ€™s Synchronization Technology and use of Visual Inheritance ensures software stability while continually maximizing speed and performance. Tradepointâ€™s Triple, 512 Bit encryption connection maintains speed, stability and security at all times. It allows users to work offline and easily share data once connected to the internet. Moreover, Tradepoint updates are seamless and assure that our clientâ€™s always have the latest version of Tradepointâ€™s software. Thereâ€™s no uninstalling and no reinstalling of software required.  Challenge There are many ERP solutions available to businesses today. Features, functionality, ease of use, scalability, cost and ease of implementation are all important factors to consider when making a commercial investment in your next business management solution. We are confident that the Tradepoint Solution will exceed your requirements and expectations.  Solution Tradepoint is a comprehensive ERP solution with more features and applications imaginable. Tradepoint is robust, powerful, flexible, highly customizable and affordable. Whether your business is a startup looking for your first ERP solution, you are outgrowing QuickBooks or dissatisfied with your existing ERP solution; Tradepoint has the answer. Tradepoint is the last ERP solution that you will ever have to purchase. Key Benefits  ERP systems are designed to enhance all aspects of key operations across a companyâ€™s entire back-office â€“ from planning through execution, management, and control.  They accomplish this by taking processes and functions that were previously disparate and disjointed, and seamlessly integrating and coordinating them.  As a result, an ERP system can: Facilitate more efficient completion of day-to-day tasks. Reduce the redundant and overlapping activities that waste time and money by standardizing core procedures. Eliminate data silos by creating a single, centralized repository of timely, accurate business data. Enable more effective resource allocation and management. Reduce overhead costs. Enhance strategic planning by allowing for more accurate assessment of needs, and enabling measurement of goals versus outcomes.",,,http://twitter.com/bdhaverty,,"524,502"
BECPOS,https://www.crunchbase.com/organization/becpos,https://www.becpos.com,"Hospitality, Point of Sale","Commerce and Shopping, Travel and Tourism",BEC is a provider of Hospitality Point-of-Sale (POS) Technology.,"BEC is a provider of Hospitality Point-of-Sale (POS) Technology. BEC provides a wide selection of technology solutions to help drive sales, increase profits, streamline restaurant operations, and connect with your customers in new ways. We proudly partner with only the best technology platforms in the industry, using our decades of experience to bring you the best possible solution, tailored to meet your exact needs.",https://www.linkedin.com/company/bec-pos/about/,,,https://www.facebook.com/Becpos/,"530,501"
Barcode Media Group,https://www.crunchbase.com/organization/barcode-media-group,http://www.barcode.com,"Data Visualization, Point of Sale, Publishing, RFID","Commerce and Shopping, Content and Publishing, Data and Analytics, Design, Hardware, Information Technology, Media and Entertainment, Software",Publishes barcode and POS magazine,"The Go-to website for everything barcode.  About Barcode.com / The Bar Code News It is our objective to provide an informative and useful website pertaining to the bar code and auto-id industry.   We provide a variety of news, advice, opinion, reference material and barcoding tools.  We also discuss QRcodes, and RFID.  The penetration of bar code technology in the business and consumer world continues to increase.   With the increasingly rapid adoption of bar code scanning on mobile phones the industry is adding tens of millions of new users per year.    While a bar code itself is a relatively unobtrusive item, the number of applications for users continues to grow substantially.  We believe this is an exciting place to be! The company also publishes The Point of Sale News, a publication dedicated to retail point of sale technology, including hardware, software, payment processing, loyalty programs, digital signage and more.  www.pointofsale.com",,,http://twitter.com/thebarcodenews,http://www.facebook.com/thebarcodenews,"531,762"
Business Control Systems,https://www.crunchbase.com/organization/business-control-systems,https://businesscontrol.com,"Computer, Point of Sale, Software","Commerce and Shopping, Consumer Electronics, Hardware, Software",BCSC is a leading provider of products for automating retail and distribution business.,"Business Control Systems was founded in 1976 to provide computer-based automation to businesses. The company initially placed a very heavy focus on general computer hardware and POS systems, point of sale terminals, and POS peripherals, later establishing methods to provide the best price-performance alternatives for the average point of sale systems buyer. Subsequently, their efforts extended into the design of point of sale software, and inventory management software, as well as implementing point of sale systems inclusive of inventory control software. BCSC also added a number of other related services, such as hardware and software support, custom application design, and training. Today, BCSC has become a leading provider of products for automating retail and distribution business processes by providing software and hardware to accommodate the small, mid-range and large scale entities. Their products and services have made it possible for the average retailer and distributor to base their business process automation on one of the most advanced, stable technology foundations for transaction processing: Java and MS-SQL.",https://www.linkedin.com/company/business-control-system-corp.,,,https://www.facebook.com/pages/Business-Control-Systems,"534,922"
Dallas POS Systems,https://www.crunchbase.com/organization/dallas-pos-systems,http://www.dallaspossystems.com,"Credit Cards, Hardware, Hospitality, Point of Sale, Restaurants, Retail Technology, Software","Commerce and Shopping, Financial Services, Food and Beverage, Hardware, Lending and Investments, Payments, Software, Travel and Tourism","Dallas POS Systems distributes a range of POS systems and cash registers for restaurants, bars, and salons.","We are premier Harbortouch POS system providers and offer a revolutionary free POS program that comes with free POS software and hardware and no up-front costs.  All with a low monthly service and support fee.  Also, we the #1 POS Lavu iPad POS dealer for 2016.  We can provider POS systems and merchant services for any type of business no matter what kind or size.  We have POS solutions for restaurants, bars, nightclubs, retail shops, quick service restaurants, fast food, brew pubs, salons, and spas - just to name a few.",https://www.linkedin.com/company/dallas-pos-systems,,https://twitter.com/dallaspossystem,https://www.facebook.com/Dallas-POS-Systems,"540,105"
Blue Sky POS,https://www.crunchbase.com/organization/blue-sky-pos,http://www.blueskypos.com,"Credit Cards, Payments, Point of Sale, Retail, Software","Commerce and Shopping, Financial Services, Lending and Investments, Payments, Software","Blue Sky POS is a customer-centric, marketing-driven point-of-sale (POS) system that streamlines business functions.","Blue Sky POS™ is a customer-centric, marketing driven point-of-sale system designed to incorporate key business functions into one seamless POS and back office solution including touch-screen, bar coding, payment processing, customer profiling, loyalty programs, cash drawer management, inventory control and more. Blue Sky POS arms independent retailers, chain stores and franchisers with the same marketing and customer facing tools that the larger retailers use at a reasonable price point for smaller organizations.",,,http://twitter.com/blueskypos,,"565,674"
Auto Repair Boss,https://www.crunchbase.com/organization/auto-repair-boss,http://www.autorepairboss.com,"Automotive, Point of Sale, Software","Commerce and Shopping, Software, Transportation",Auto Repair Boss is a complete automotive software package widely used in many auto repair shops and tire stores.,"Auto Repair Boss is a complete automotive software package widely used in many auto repair shops and tire stores. Provides inventory control, full accounting, customer mailouts, estimates/invoices, sales tracking, inventory tracking and much more. One of the easiest point of sale software programs to use! Their company knows the needs of the auto repair software business and it meets those needs. Auto Repair Boss has been sold since 1991 and has become one of the most reliable automotive software packages available today.",,,,,"569,217"
StadiNav,https://www.crunchbase.com/organization/stadinav-2,http://www.stadinav.com,"Geospatial, mHealth, Music Venues, Point of Sale, SaaS, Sports","Commerce and Shopping, Data and Analytics, Health Care, Media and Entertainment, Mobile, Navigation and Mapping, Software, Sports",Next-Generation Venue Management.,"StadiNav is the next generation in venue management. Their system is unique in that it is the only comprehensive venue management solution to engage, empower and protect their patrons with unparalleled accuracy, service and capabilities. Critical Emergency Management Capabilities: Real-time direction to your patrons & emergency traffic monitoring.  Patron reporting system and ability to support emergency responders with location and data feeds inside the venue.  StadiNav is standing guard and gives venue management the tools to protect their patrons. Real-Time Traffic Analytics: From guided arrival in the parking lot before your event to managed traffic flows upon exit, StadiNav is with your patron every step of the way. Manage flow real-time to better balance facilities and services.  Detailed reporting and analysis that is robust with in-depth query capabilities to give never before available insight into the activities of your patrons in your venue. Get real data on display impacts, traffic habits, security risks and much more.  StadiNav provides you the ability to walk in your patron's shoes. Patron Experience: StadiNav is immersive and serves as a powerful tool for your patrons throughout their experience.  They are guided in the parking lot to an open space, they pre-order tickets & concessions, they have streaming replays & content from around the league, interactive events, queue status, delivered concession services, and so much more.  StadiNav is evolving the experience for the fans to bring a modern high-service experience to the standard ticket holder, without added cost to the venue.",https://www.linkedin.com/company/stadinav,,https://twitter.com/@stadinav,https://www.facebook.com/StadiNav-196964423972427/,"577,364"
Implied Solutions,https://www.crunchbase.com/organization/implied-solutions,http://impliedsolutions.com,"Digital Signage, Point of Sale, Software","Commerce and Shopping, Sales and Marketing, Software",Digital Signage and POS Software,"Implied Solutions provides systems for small and medium sized business' ranging from Out of Home Digital Signage Operating Systems to low priced, fully functional Point of Sale solutions. Based out of their Downtown Seattle office, Implied Solutions builds systems based on their clients requests and offers complete solutions without having to purchase separate modules to accomplish what they need.",,,,,"579,039"
Garcon LLC,https://www.crunchbase.com/organization/garcon-llc,https://www.getgarcon.com/,"Point of Sale, Restaurants","Commerce and Shopping, Food and Beverage",In-restaurant ordering and payment app,"Garcon (gar-sawn) is a POS (point of sale) integrated in-restaurant ordering and payment app that leverages smartphones already in a diner's pocket. Garcon's mission is to give customers the freedom to dine at their convenience by facilitating an exceptional, user-friendly dining experience through mobile phones and tablets.  ​",https://www.linkedin.com/company/garcon-llc,,https://twitter.com/garconapp,https://www.facebook.com/garconapp/,"579,865"
RITE - Retail Information Technology Enterprises,https://www.crunchbase.com/organization/rite-retail-information-technology-enterprises,http://www.rite.us,"Point of Sale, Retail, Sales, Software","Commerce and Shopping, Sales and Marketing, Software",RITE - Retail Information Technology Enterprises is a retail Management System and Point of Sale company.,"The ability to customize POS software is important because every business is different. We've often wondered why some retailers force themselves inside a box by using inflexible point of sale systems. Not only is RMS the most user definable point of sale system available, but because of its flexibility we can develop custom applications that integrate with RMS to make it fit any business like a glove.",https://in.linkedin.com/company/rite---retail-information-technologies-enterprises,,https://twitter.com/RITEPOS,,"591,064"
CakeManage.com,https://www.crunchbase.com/organization/cakemanage,http://www.cakemanage.com,"CRM, Enterprise Software, Point of Sale, SaaS, Software","Commerce and Shopping, Information Technology, Sales and Marketing, Software",Small Business Applications Suites,"We develop SIMPLE applications that help you SUCCEED in your BUSINESS. CakeManage has developed an innovative platform that enables simple use of online management applications targeting the small businesses market. CakeManage platform is offered with a comprehensive suite of open-source applications, integrated easily with a variety of 3rd party business SaaS. CakeManage will offer its solution for small businesses and will partner with independent software vendors offering the solution to their small business clients.",http://www.linkedin.com/company/wixiyizi-com,,http://twitter.com/Wixiyizi1,http://www.facebook.com/wixiyizi0,"593,120"
First Touch Payment Solutions,https://www.crunchbase.com/organization/first-touch-payment-solutions,http://www.ft-ps.com,"Payments, Point of Sale, Software","Commerce and Shopping, Financial Services, Payments, Software","First Touch Payment Solutions is a leading, processor-agnostic, provider of technology services.","First Touch Payment Solutions is an industry leading provider of integrated software and technology services that simplify the complexities of financial and treasury management’s operations, information technology file management, monitoring and movement, and money service businesses risk and financial operations management. First Touch Payment Solutions provides visibility, control and compliance while intuitive design features simplify financial data reporting, workflow and oversight. Since 2009, First Touch’s applications have helped national organizations of every size improve productivity, lower costs and grow revenue.",https://www.linkedin.com/company-beta/1864043,,https://twitter.com/ftpayments,https://www.facebook.com/firsttouchpaymentsolutions/,"604,676"
Tab King USA,https://www.crunchbase.com/organization/tab-king-usa,https://www.tabkingusa.com,"Food and Beverage, Point of Sale, Software","Commerce and Shopping, Food and Beverage, Software","Tab King is a point-of-sale and business management software company, specialized in the food & beverage and pull tab industries.","Tab King is a point-of-sale and business management software company, specialized in the food & beverage and pull tab industries. Its products allows clients to manage their entire operation, including multiple locations, from anywhere in the world. Tab King's product offering is made up of two products: Tab King Pro POS and Tab King Online. Tab King was founded in 2014 and is based in Anchorage, Alaska.",https://www.linkedin.com/company/tab-king-usa/,,https://twitter.com/tabkingusa,https://www.facebook.com/tabkingusa/,"605,411"
Mobilis,https://www.crunchbase.com/organization/mobilis,http://www.mobilis.com,"Billing, Messaging, Mobile, Mobile Payments, NFC, Payments, Point of Sale, Software","Commerce and Shopping, Financial Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Payments, Software","Mobilis develops unified IP switching, B/OSS, and IN and VAS solutions for wireless and wireless broadband communication operators.","Mobilis is an international software applications company providing highly scalable converged mobile wallet, real-time billing, messaging and multimedia switching solutions to mobile operators and service providers. The carrier-grade event-based real-time Mobilis solution is capable of capturing any service provider event occuring on any device and over any network.",http://www.linkedin.com/company/501565,,http://twitter.com/mobilisnetworks,http://www.facebook.com/mobilisnetworks,"644,265"
Coastal POS,https://www.crunchbase.com/organization/coastal-pos,https://coastalpos.com,Point of Sale,Commerce and Shopping,"Southeast coast leader in electronic payments. Specializing in merchant services, pos systems, atm sales, and credit card processing.","Southeast coast leader in electronic payments. Specializing in merchant services, pos systems, atm sales, and credit card processing. We serve the following areas, Charleston, Myrtle Beach, Hilton Head, Savannah, and Tybee Island.",,,,,"658,636"
Midwest POS Solutions,https://www.crunchbase.com/organization/midwest-pos-solutions,http://www.midwestpos.com,"Information Technology, Point of Sale","Commerce and Shopping, Information Technology","Midwest POS Solutions provides point-of-sale technology solutions for restaurants, retail, and business.","Midwest POS Solutions provides point-of-sale technology solutions for restaurants, retail, and business.",https://www.linkedin.com/company/midwest-pos-solutions?trk=tyah,,https://twitter.com/midwestPOS,https://www.facebook.com/MidwestPOS/,"663,092"
Cloudseeder,https://www.crunchbase.com/organization/cloudseeder,http://www.cloudseeder.com,"Point of Sale, Retail Technology, Software","Commerce and Shopping, Hardware, Software","cloudseeder is cloud-based point of sale software that handles inventory, customers and integrated social media.","Headquartered in Pleasanton CA, cloudseeder is a privately held technology company led by a team of internet entrepreneurs and retail store owners. They offer web-based retail management software that allows independent retailers to provide offline, online, social shopping and mobile shopping experiences that are on par with large retail chains.",https://www.linkedin.com/company-beta/3556404,,,https://www.facebook.com/cloudseederPOS,"669,294"
CCS Retail Systems,https://www.crunchbase.com/organization/ccs-retail-systems,http://www.ccscentral.com,"Hardware, Point of Sale, Retail, Software, Training","Commerce and Shopping, Education, Hardware, Software","CCS Retail Systems offers systems integration, support, and training for retailers.",NCR Product and Solution reseller.  Systems for small to large Retail Chains in a wide variety of Retail Industries.  Known for highly effective support and depth of experience.  Capable of providing simple to complex systems.  Geographic coverage: USA and Canada.  Since 1982.,,,,http://www.facebook.com/CCSRetailSystems,"673,230"
POS Supply Solutions,https://www.crunchbase.com/organization/pos-supply-solutions,https://www.possupply.com/,Point of Sale,Commerce and Shopping,POS Supply is your complete source for Point of Sale and Transaction supply solutions.,"POS Supply is your complete source for Point of Sale and Transaction supply solutions. They serve a full spectrum of hospitality, retail, financial, gas station, medical, wireless and business transaction applications. ",https://www.linkedin.com/company/pos-supply-solutions/,,https://twitter.com/POSSupply,https://www.facebook.com/possupplysolutions,"682,803"
POBA: Where the Arts Live,https://www.crunchbase.com/organization/poba-where-the-arts-live,https://poba.org/,"Art, Marketing, Music, Performing Arts, Personal Branding, Point of Sale","Commerce and Shopping, Media and Entertainment, Music and Audio, Sales and Marketing",POBA celebrates the transformative power of creativity by featuring works of deceased artists from all disciplines and expressions.,"POBA is the first-ever “virtual cultural arts center” to celebrate the enduring and transformative power of creativity by featuring works of exceptional 20th and 21st century artists who have died without recognition of the full measure of their talents or creative legacies. Spanning the gamut of artistic genres, POBA was founded to showcase, promote and preserve their creative legacies. But POBA also does more:  Through online resources and real-world services, POBA assists individuals and institutions that own or manage a creative legacy or arts collection to preserve, protect, document, digitize, complete and in many other ways ensure these collections live on.  POBA also assists working artists in managing their own works for future preservation, viewing, and value.  POBA’s mission is simple: To keep creative works alive, and through them to inspire, provoke, intrigue, entertain, and enliven us.",https://www.linkedin.com/company/poba,,https://www.twitter.com/pobaorg,https://www.facebook.com/pobawheretheartslive,"683,297"
ResoSolutions,https://www.crunchbase.com/organization/resosolutions,https://resosolutions.com,"Email Marketing, Point of Sale, Reservations, Software","Commerce and Shopping, Events, Media and Entertainment, Sales and Marketing, Software","ResoSolutions provides restaurant management solutions for reservations, table seating, wait list / call ahead, promotions & loyalty plans.","ResoSolutions provides a unique modular restaurant management solution for reservations, table seating, guest loyalty plans, promotions & email/text marketing.",http://www.linkedin.com/company/resosolutions,,http://twitter.com/ResoSolutions,http://www.facebook.com/pages/restaurantreservationsoftware,"683,792"
Gimme!,https://www.crunchbase.com/organization/gimme,http://www.getgimme.com,"Advertising, Analytics, Cloud Computing, Coupons, Loyalty Programs, Mobile, Mobile Payments, Point of Sale, QR Codes","Advertising, Commerce and Shopping, Data and Analytics, Financial Services, Internet Services, Mobile, Payments, Sales and Marketing, Software",Gimme! provides a way for merchants to reward customers through scanning unique QR codes printed on receipts.,"Gimme! listens to data from the point of sale and analyzes receipt content. We print unique content on the receipt (QR code, graphic, USSD, etc.) based on what was purchased. Our platform provides the ability to leverage transaction data, learn customer preferences and direct unique offers or services directly to customers.  Gimme! is live in a Sonic Drive-In location. Customers include loyalty companies, retailers and restaurants.",,,http://twitter.com/getgimme,http://www.facebook.com/pages/GetGimme/192060964192888,"689,821"
Koupah,https://www.crunchbase.com/organization/koupah,http://www.koupah.com,"Advertising, Loyalty Programs, NFC, Point of Sale, Retail, Social Media","Advertising, Commerce and Shopping, Hardware, Internet Services, Media and Entertainment, Sales and Marketing",Koupah is a full-service social and retail platform that enables retailers to increase brand loyalty and revenue.,"Koupah is what we like to call a Point of Social Platform, which connects retailers with their customers to form better relationships and ultimately increase customer loyalty. The customer’s experience is a quick and simple checkout with a personal touch. The user simply taps or scans their phone against the Koupah and automatically their loyalty card is punched, coupons are redeemed and receipt is emailed. The cashier is able to greet that customer by name, offer the customer their usual, and check on previous orders, all looping back to building better relationships.  Additionally, Koupah can completely eliminate credit card fees for the retailer. Since Koupah marries Social Media with Point of Sale we are able to allow brands, agencies and local businesses to reach their targeted and highly valued demographics by delivering personalized advertising on the customer’s receipt. The advertising fees we then receive are applied to subsidize or even eliminate the credit card processing fee from AMEX, Visa, MC or Discover, putting these funds back into the pocket of the retailer.",,,http://twitter.com/koupahpos,http://www.facebook.com/socialpassport,"689,991"
Flipswitch,https://www.crunchbase.com/organization/flipswitch,https://www.flipswitchsolar.com,"Marketing, Point of Sale, Software","Commerce and Shopping, Sales and Marketing, Software",Flipswitch offers a point-of-sale quoting platform for renewable developers.,Flipswitch offers a point-of-sale quoting platform for renewable developers to help sales teams communicate their value proposition to homeowners and business owners with a financial forecasting engine and an interactive presentation.,https://www.linkedin.com/company/27130066/,,,,"702,732"
AmeriWorks,https://www.crunchbase.com/organization/ameriworks,http://www.pos-university.com,"EBooks, Point of Sale, Training","Commerce and Shopping, Content and Publishing, Education, Media and Entertainment","AWKS is a public company with a very small capitalization and is trading in the OTC Pink Sheets, symbol AWKS, at $0.80 per share.","AWKS is a public company with a very small capitalization and is trading in the OTC Pink Sheets, symbol AWKS, at $0.80 per share.  POS University  is a proprietary, on-line, point of sale, front end training course for corporate employees and/or individuals seeking to be certified in counterfeit money, bad checks, and other point of sale techniques. AWKS developed and launched this cashier training site in March, 2011 consisting of ten chapters and a final exam. The training site was developed as a result of the Company’s previous debt collection experience. The Company has sold approximately 5 courses per month since the launch of the training site. Recently, the Company has begun selling multiple accounts to high schools. The on-line cashier course costs $39.95. The student is required to pass a quiz at the end of each chapter. Once the student passes the course, they can print out an online Certificate to acknowledge the completion of the course and to show employers at the time of a job interview.  The Company is also developing an “Executive Fiduciary & Responsibilities Exam” (“EFRE”) for executives who are seeking crowd funding through the JOBS Act. In addition, the Company has several other courses under development to help people get jobs; (1) a waitress/waiter course, (2) a casino cashiering course, and (3) a sales motivation course.  A portion of the funding will be used to update and market the web site and advertise it on the Internet and cable TV. Pos-University, its training programs and the website content are supported by the following websites: www.cashiertraining.biz; www.pos-university.com; www.cashierjob.us; www.cashierduties.info Information can also be found on twitter.com/cashierjob. The training program can also be purchased on-line as an E-Book through Amazonbooks.com.  All courses will be developed in Spanish after the funding.",,,,,"713,890"
NHCR,https://www.crunchbase.com/organization/nhcr,http://www.nhcrct.com,"Credit Cards, Gift Card, Point of Sale","Commerce and Shopping, Financial Services, Lending and Investments, Payments",NHCR provides innovative point of sale systems and cash registers to Connecticut-based restaurants and retail businesses.,"For over 60 years, NHCR (formerly New Haven Cash Register) has provided a wide range of point of sale (POS) solutions, from traditional touch-screen and retail scanning systems used in liquor and convenience stores to specialty grocery store systems and the latest in tablet-based wireless solutions for restaurants. As one of the original members of the Retail Solutions Providers Association (RSPA), NHCR carries a complete line of  point of sale solutions, network security products, surveillance systems, revenue-generating loyalty programs and secure credit card processing. The Company is RSPA certified for meeting the association's highest standards and adheres to all PCI DSS compliance regulations related to credit card security.",http://www.linkedin.com/company/new-haven-cash-register-company,,http://twitter.com/newhavencash,http://www.facebook.com/newhavencashregistercompany,"716,072"
Palisades Technology Partners,https://www.crunchbase.com/organization/palisades-technology-partners,,"Consumer Lending, Point of Sale, Software","Commerce and Shopping, Financial Services, Lending and Investments, Software","Palisades Technology Partners, LLC provides software solutions for the mortgage lending industry.","Palisades Technology Partners, LLC provides software solutions for the mortgage lending industry. Its products include Impact LOS, which provides point of sale, loan origination, processing, and closing, as well as vendor services and Web site integration solutions; Impact Mortgage Suite that is designed to support the enterprises from the point of sale through loan origination to funding and closing; Impact POS system, which is designed to provide lenders with the ability to capture, track, and convert loan leads; Impact Mortgage Components that provides pricing, fee calculations, and compliance; and Current Mortgage Components, which is used for calculating the end price on loans. The company was founded in 1999 and is based in Englewood Cliffs, New Jersey.",,,,,"749,099"
Mad Marketing Lab & Advertising,https://www.crunchbase.com/organization/mad-marketing-lab-advertising,http://www.madmkt.com,"Advertising, Point of Sale","Advertising, Commerce and Shopping, Sales and Marketing","Mad Marketing Lab & Advertising is a global company specialized in design & manufacturing of POS, premiums & merchandising.","Mad Marketing Lab & Advertising is a global company specialized in design & manufacturing of POS, premiums & merchandising.",,,,,"757,897"
